"title","label"
"고객들에게 빨리 배송하기위해 고생하는 택배기사님들 정말 고마운분들이다","3"
"배역이 너무 사랑스러웠다","3"
"오래된 회차들도 다 기억이나네.","3"
" 지금까지 노력해 줘서 고마워요.","3"
" 진짜 주원은 여러모로 참 생각있는 배우인거같네..","3"
" 시민들이 지치지 않고 계속 싸우면 이룰 수도 있지 않을까 싶기도 하는 희망이 조금은 보이는 것 같다 요즘은","3"
"우리나라는 유저가 대단한거지..","3"
"이런 훈훈한 기사...","3"
" 정식음반은 아니지만ost참여 한다니 넘나 좋네요","3"
" 현재 영국은 축제의 장입니다.","3"
"무도가 참 좋은일 많이하네..","3"
"무도 진자 대단하다","3"
" 진짜 훈훈하다","3"
"넘 이쁘구만요~~♡","3"
"대박드라마 할말이없다...","3"
" 오늘은 하늘이 맑아 감사한 하루.","3"
"고생 많으셨습니다~~","3"
"두분 영화 기대되네요~^^","3"
"촛불이.. 별빛보다 아름답네..","3"
"이런분들이 많아야대한민국이 삽니다~","3"
" 북한이 핵포기하면 사드를 철거하는 방향으로 아., 멋져","3"
"와 투수 정말 잘하더라..","3"
"염병하는 것들 잡는 대한민국 어머니들!","3"
"메시는 역사를 쓰는구나","3"
"특검 진짜 열일한다","3"
"연기가 진짜 예술이었어요","3"
" 흥행과 상관없이 손예진 연기는 최고였다","3"
"ㅋ 대통령이 가방 들때 부터 웃겼다.","3"
" 멋지다ㅜㅜㅜㅠㅜㅡ","3"
"윤계상 연기가 점점 훌륭?멋집니다?","3"
"태극기 물결이 감격입니다.","3"
"신화창조가 이렇게 대단합니다 ^^","3"
"공유님 보는 낙에 사는 1인","3"
"내가 화장한 얼굴보다 훨씬 몇천배는 이쁘더라..ㄹㅇ하얗고 피부 좋아ㅠㅠㅠ너무 이뻐","3"
" 김은숙작가때문에 도깨비를 봤는데 정말 공유 멋내지 않으면서도 슬픔과 기쁨을 표현하더라.","3"
"훌륭한 판사님 이십니다.","3"
"둘다 연기 잘해용~~^^♡","3"
"이게 얼마나 감격스러운건데 ㅠㅠ","3"
"털많은 귀여운애라 그래도 이쁘고 귀엽지 ㅋㅋㅋㅋㅋ","3"
"정말 감동했음..0","3"
"수술이 끝나고 면회를 갔는데제 손을 꼭꼭 잡아주셨어요..","3"
"아침에 영어유치원으로 등원하는 아이들 모습~진짜 귀엽죠?","3"
" 캬 멋지다","3"
"괜히 몸매 종결자가 아니네요","3"
" 몸매가 약간 탄력이있으면서 슬림한게 스펙이 대단하네요..","3"
"아주안된다고하면 진짜방법없는거지만서도여튼 오늘하루종일 고마워..","3"
"진심으로 고마워^^","3"
"신민아 요즘 너무 예뻐서 신민아 나오는영화 다봤는데 존내 예쁘네 ㅠㅠ0","3"
" ""제겐, 또 하나의 영감을 얻는 시간 이었어요.","3"
"혹해서 한번 사봤네요ㅋㅋㅋ","3"
"여러분, 늘 감사합니다.","3"
" 예뻐졌다","3"
" 방향이 같고 야자도 같이 해서저 잘 챙겨줘요","3"
"아안녕하세요 ^.^","3"
" 아 계란프라이 해서 같이먹어야징~야무지게먹어야지~0","3"
"저에게 메일 주신 모든 분들 응원할게요!","3"
"나도 니네 너무너무너무 궁금해다들 너무 대단해서!","3"
"얼굴도 모르는 사람의 글에 답변달아주신 형님,누나,동생분들 고맙고 항상  복 받으세요...","3"
"언제나 즐거움과 가벼움?을 가져주었던 무한도전이  오늘은 참 감동+을 주어서 더욱 좋았던거 같아요..ㅠㅠ","3"
"    연아 선수는 역시 최고 입니다 ㅋㅋㅋ","3"
" 세븐틴이 월드투어를 한다니 그 동안 정말 많이 성장한 것 같아서 캐럿으로서 뿌듯하고 자랑스러워요","3"
"정말  대단하세요.","3"
" 크리스마스브이앱은 역대급 꿀잼이였다????","3"
" 오늘아침부터 도쿄사진보내주는 오빠야 맘씨에 감동했구-♡","3"
"그래도 너무 멋지드라아라앙♡","3"
"왜냐면 우리들이 믿는만큼 오빠도 스스로를 믿으실테니까요.","3"
"아 오늘 연아 선수 넘 멋있었어여..","3"
"  선수들중에서 제일 가슴에 남고 최고의 연기를 선보였던 연아언니..!!","3"
"수능을 잘 보든 못보든 막냉이 정한이오빠 애기 찬오빠가 성인이 다 되어가니 감격..","3"
"연아 선수때문에 정말 감동적인 며칠을 보냈어요","3"
"좋은 음악 만들어주고 불러줘서 고마워 ♥","3"
" 정말 잘생겻더라구여...","3"
" 수비도 그렇게 흠 잡을 데는 없는 것 같고뱅규형 짱 !!!","3"
"무 적 엘 지 캐 넌 히 터 김 재 현 !","3"
"연아양 정말 너무나 아름답고 가슴 뭉클하고 ....","3"
" 트윗 지금 봤는데 넘 예뻐..","3"
" 진짜 보컬팀 어제 라이브 레전드 였어요!!","3"
" 넘 감격적이었구여...","3"
"음식의 맛은 물론음식에 들어있는 히스토리까지알려 주시는 선생님의 박식 하심!!","3"
" 깜깜한 암흑의 공간인줄 알았는데 빛나는 수많은 별들이 반짝거리고 있더라고요.","3"
" 오빠가 있었던 곳이라니..ㅠㅠ","3"
"이번에 정말 수고햇어욤 ㅎㅎ","3"
"넘 멋진 우리의 LG 선수...","3"
"  너무너무너무너무너무너무 이쁘셨다는말밖에는..ㅠㅠㅠㅠㅠㅠㅠㅠㅠ","3"
"재현빠 화이팅!!!","3"
"멋있다!!!!!","3"
"어른스런 모습 언제나 자랑스러워요","3"
"나날이 발전하는 너무 예쁜 연아양!","3"
"제가 감히 생각해보건데 형의 장점은 ...우선 타격에서 그 타고난 감각으로 안타를 정말 잘 치는 것같아요...","3"
"막판에 유느님 활약도 멋있었어요","3"
" 트랙리스트 진짜ㅠㅠㅠㅠ","3"
"예쁜 모습만 보여줘서 너무 고마워요!!!","3"
" 저희 담임선생님이신데 운명인가봐요","3"
"재밌게 잘 보고 있습니다.","3"
"  힘들때마다 전세계의 수많은 팬들이 뒤에서 지지하고 기다리고 있다는거 생각하면서  잘 견뎌내줬으면 좋겠어요.","3"
"역대 최고 점수, 쇼트 1위..","3"
"박수를 보냅니다..","3"
" 빨리 보고싶어요!!!","3"
"많은 것을 느끼게 해주는 글이랍니다..","3"
"  갈수록 예뻐지는 언니가 무지 부러워요.","3"
"남친이 항상 내가 첫사랑이자 끝사랑이라고 늘 노래를 불렀음 ㅋㅋ","3"
"오늘?공개한 1차 모션 포스터를 보니이건 꼭 봐야한다는 사명감이 든다ㅠㅠ","3"
"요즘은 호기심이 워낙 많아 그런지 물티슈만 쥐어줘도 정말 잘노네요 ㅋㅋ","3"
"많이 배우고 존경합니다.","3"
" 피겨 스케이트를 처음 봤음에도 불구하고 참 아름다워 보였어요.","3"
" 남을 배려하는 재석오빠의 따뜻한 마음에..","3"
" 마지막에 울컥할뻔ㅠㅠ","3"
"은퇴를 생각해야 하는 나이가가까와오는 이땅의 가장들에게늘 희망을 주고 계심에 항상 감사드립니다","3"
"  동작 하나 하나가 예사롭지 않았고, 그와 같은 아름다운  동작을 표현하기위해선 수많은 반복된 연습을 했을게다.","3"
"그리고 마음이 우러나오는 스케이트라고 연아양의 마음을 스케이트에서 느낄수 있다는게 신기하네요..","3"
"남자들만 계시다가 남녀가 계시니 색다르게 보였고유느님과 김제동 씨랑 호흡에 감탄 했습니다","3"
" 너무 조급해 하지 말고,선수들은 차근차근 연습으로 준비하고 팬들은 변치 않는 열성으로 뜨겁게 응원하면 V3는 우리의 것이 될 것입니다...","3"
"그리고 lp종달새의 비상 너무너무 예뻤어요~","3"
"연아선수 아이스쇼 감상잘했고요","3"
"저는 집이 강원도라서 야구장에 갈 기회가 없어서 안타까웠는데 이렇게 봐서 좋아요.","3"
"첨에 요리프로나오시고 쉽고 간단하게 하시는거 보고와~~","3"
"    멀리서 응원해요...","3"
" 쉬우면서도 여러가지하나하나 도전해볼렵니다.","3"
"정말 최고였어요...","3"
" 아직도 1위영상을 보면 눈물한바가지는 흘려요ㅠㅜ","3"
"멋지세요~","3"
" 이쁘고 섹쉬하기 까지 합니다.","3"
"무엇을 하든....언제까지나 연아선수를 마음으로 응원할게요!","3"
"골든벨에서도 대박!!","3"
"백선생님의 여유가 너무 좋고 박식함에 탄복합니다.","3"
"오늘 무한도전 본방 잘 봤어요 ㅎㅎ!!!","3"
"카메라 앞이라 좋은 모습만 보이려 전전 긍긍하는 연예인들과는 달리어쩜 솔직하고 꾸밈없는 있는 그대로의 방송모습  정말 멋지십니다^^~","3"
"언제나 쉽고 맛난 레시피 알려주셔서 감사합니다 ㅎㅎ","3"
"솔직히 무한도전을 보고나서 연아누나 팬이 되었어요~","3"
" 3할을 훨씬 넘는 깔끔한 타격에 인상적인 수비...","3"
"재석 오빠 진짜루 멋진 사람이에요!!","3"
"이번 SP 007과 LP 거쉰보면서 정말 완벽한 모습에 다시한번 감탄했어요.","3"
"  차기 국민MC 형돈이 화이팅~","3"
"티비에서 소개된 이전부터 김연아 선수에게 관심을 가졌는데 역시 대단한 성과 이후매스컴에서 난리군요.","3"
"요리만큼 아내분도 사랑하시는 마음이 느껴져서 정말 좋아요!!","3"
"요리초보에게 가슴에 와 닿는 요리법입니다!","3"
"그러게요.모든 댓글 감사합니다.","3"
" 드뎌 면접보러가요 ㅠㅠㅠㅠㅠㅠㅠㅠ","3"
" 이땅에모든 부모님, 존경하고 사랑합니다.-","3"
"그럼 안녕히계세요^^","3"
" 근데 비록 엘쥐는 아니지만 손혁선수를 볼수 있다는 것이 너무 반가워요...","3"
"지현이형 저는 형의 플레이를 좋아하는 김준용이에요.","3"
" 해먹어보니 맛은 짱이구요~","3"
"너무너무 이쁘고 자랑스럽네요....","3"
"아 감동..ㅠㅠ","3"
"오늘 서가대 본상 정말 뿌듯했습니다ㅠㅠ","3"
" 두분의 사랑이 넘 보기 좋네요~~~~^^","3"
"오늘 음색 짱 이였어요...","3"
" 백주부님 덕분에 요리가 쉬워지고 맛있어졌어요","3"
"대박한 앨범인 것 같아요ㅠㅠ","3"
"    김연아님 진심으로 축하합니다. ^^","3"
"최고 이십니다 !!","3"
"많은 사람들의 도움도 있었겠으나영계백숙 무대를 위해 몸과 맘이 얼마나 힘들었을까요..","3"
"         온 국민이 연아양의 아름답고 멋진 연기를 바라보며    불황인 지금 현실에서 희망을 안아 봅니다.","3"
"늘~ 감동을 주는 경기 잘보고 있습니다...","3"
"오늘도 연아선수의 경기를 보며 혼자 울컥 눈물을 흘립니다..","3"
"특히 마지막에 연아선수가 눈을 질끔 감았을때 연아양 고생이나 한이미스사이공의 음악과 혼연일체 된듯 해서 이제껏 그 어떤 프로그램보다 더 감동적이었어요","3"
"오늘 연예대상 보면서 정말 마음 졸였는데...","3"
"존경스럽끼까지한 선수.","3"
"어쩜 요리를 그리 쉽게 잘 가르치시는지 부럽네요.","3"
"대박나세요~~~^^","3"
"백주부님..집밥에서 짜장면보고 감동했어요.","3"
"쭉응원할께여 ㅋㅋㅋ","3"
" 진짜로 오빠들이 자체작이라는 말에 저는 이끌려 오빠들 매력에 푹 빠졌죠","3"
"  이젠 프리곡이 더 멋지네요...","3"
" 정말 준비 마니 하시는 것 같아요.","3"
"오늘 정말 한눈에 반할 정도로 이뻤어요~~","3"
" 700일동안 화려한 팀워크와 자체발광하는 아름다운 노래.","3"
" 그리고 벽타고 내려오실때 겁없이 내려오실때 너무 멋지셨어요!","3"
"금방 사라지고 마는 스타들이 많은 우리 프로야구계에서 아저씨야말로 지존입니다.","3"
"정말 대단합니다.","3"
"보컬팀의 리더이자 세븐틴 노래의 프로듀싱을 맡고있는 우(리)지(훈이)!!","3"
"함께 울고 웃던그 시간 속하나가 된 우리푸른 그라운드를 달린다.","3"
"유재석 오라버니 카페 회원님 무슨애기 할지 모르겠네요","3"
"  이제 연아양의 perfomance가 막을 내리기 전에 이 곡을 배경으로 연아양의 연기를 꼭 보고 싶네요.","3"
"  아무튼 연아 선수, 대단해요.","3"
"특히유지현선수의멋진수비....","3"
"도니오빠도 하는 일들 모두 실타래 처럼 잘 풀렸음해요^^","3"
"청하 솔로로 ost도 낸다던데 다재다능하다 진짜","3"
"jtbc.. 대한민국의 희망입니다","3"
"최순실이 구속되니 이제야 나라가 돌아가는구나","3"
"한마디로 멋있으십니다","3"
"유재석 의 도전 대단하다..","3"
"잘했다!!!!!!!!!!!!","3"
"연기지들 모두 짱이다","3"
"스페셜~~ 봐도 봐도 또보고 싶음~~♡","3"
"크~진짜 훌륭한 작품일세~~~~","3"
"차우찬이 진짜 개승리자다 시기가 천운이네","3"
"직가님 진찌 배우신분ㅜㅜㅜㅜㅜ원년멤버 그대로가야 의미가 있다는 말에 전적으로 동의합니다ㅜㅜㅜ","3"
"우와 최민용씨 다리기네요 .비율이 좋네용","3"
"한마디한마디 다 가슴에ㅣ 와 닿는다정말 부럽네요","3"
"마음을 울린 드라마","3"
"이진욱 별로 안좋아했는데 이번 사건으로 호감생겼다. 화난얼굴 존잘이드라.","3"
"인성에 반해 팬이 되었지만 진짜 배울점도 좋은점이 끝도없이 많은 진짜 멋진 오빠~♡♡♡","3"
"강참치형 오지게 잘생겼다","3"
"셋다 진짜 기가 막히게 이쁘긴 하다..","3"
"주위를 환하게 만드는 박보검 능력~~","3"
"김태리는 이뿌건 당연한데 묘한 분위기가 있음~~","3"
"아 진짜 너무 멋지고 존경스러운 분","3"
"춤추고 노래하는 고지용씨보다 자기일 멋지게 하며 큰 포부갖고 있는것도 보기좋고 멋지시네요~~","3"
"연예인으로 살다가 일반인으로 돌아가서 사는 것도 힘든데 자기 사업까지 성공한 거 보면 정말 대단하다","3"
"구설수와 사건사고많은 연예판에서 살아남은거 보면 참대단한사람인거같다","3"
"역시 JTBC 제목 잘 뽑네","3"
"에릭의 요리는 힐링이다~♥","3"
"아틀레티코 나시오날팀의 배려도 감사하네요","3"
"개인적으로 8:45 heaven 젤 좋았음 초명곡 ㄷㄷ","3"
"4.19 5.18 6월항쟁 덕분이지.","3"
"너무나 착한 마석고 학생들.. 복받을 거예요. *^^*","3"
"말도 잘 하고 얼굴도 예쁘고 못하는게 없는 유정이","3"
"특검을. 믿습니다. 화이팅","3"
"추운날씨에 진압하신 경찰들도,집회에 참석한 시민들도 고생이 많으셨습니다~~~","3"
"역시 그알 진행할인물이다.♡♡","3"
"63번버스 매일타는데 다른기사님들보다 참 젊은기사분이라고 생각했었는데 멋지시기까지 하네요!!","3"
"반페르시 골들은 진짜 멋있게넣네","3"
"와우ㅡ추카해용^^","3"
"박보검 눈물의 최우수상 같이 울었네요~축하해요 보검이도 송중기도요~♡","3"
"이민호 눈빛연기 감정연기 개잘함","3"
"불졍애청자로같은년배의시청자로두분꼭한방에서한이불덮으면백년해로하길^~^","3"
"비난은 많이 받은 한해였지만 그래도 야구에 대한 열정 은 인정한다.","3"
"그래도 로우지 총총걸음 기엽자낭","3"
"영화제를 위해 힘 쓰신 모든 분들께 감사드립니다 :)","3"
"네 그래야죠 뭐라하든 신경쓰실거없습니다 지금까지해온것처럼만 잘준비해주세요!!힘내세요 특검!!","3"
"조그만 수첩에 전화번호 빼곡히 적어 가지고 다니던 생각이 나는구나.","3"
"형 근데 홈런송구는 잊혀지지가 않네 ㅋㅋ","3"
"그래두 일본시민인데 우리나라 편들어주는거 고맙다. 당연한거지만","3"
"인상깊은 글이네요!","3"
"마마무 왜케 좋지?ㅠ","3"
"횃불 완전 멋있었다 장관이었음 ㅋㅋ","3"
"오바마 참 인간적인 대통령 이었다.","3"
"원더걸스 1위 축하합니다 ♡♡♡","3"
"역시 방위산업도 삼숭!!!","3"
"대상 그 이상의 의미를 지닌 사람","3"
"오랜만에 듣는 아름다운 소식이군요","3"
"이가혁기자님 감사해요","3"
"기술자분들 감사합니다","3"
"9위할줄알았는데 7위해서 너무 감격해서 울엇나봐여 ㅠㅠㅠㅠㅠ","3"
"고공폭격기 클로제형님 그동안 수고하셨습니다","3"
